name,location,id,longitude,latitude
岗厦北地铁站2A口,"114.065668,22.540607",BX09906290,114.065668,22.540607
岗厦北地铁站3号口,"114.063981,22.540601",BX09913468,114.063981,22.540601
岗厦北地铁站2B口,"114.065335,22.540677",BX09906310,114.065335,22.540677
市民中心地铁站F口,"114.062237,22.540353",BX09906757,114.062237,22.540353
岗厦北地铁站12号口,"114.069033,22.539661",BX09906295,114.069033,22.539661
市民中心地铁站E口,"114.061074,22.540710",BX09906759,114.061074,22.54071
岗厦北地铁站13号口,"114.069736,22.539744",BX09906309,114.069736,22.539744
岗厦北地铁站19号口,"114.068572,22.540626",BX09906305,114.068572,22.540626
岗厦北地铁站18号口,"114.068622,22.540926",BX09906300,114.068622,22.540926
市民中心地铁站A口,"114.061765,22.541329",BX09906756,114.061765,22.541329
岗厦北地铁站16号口,"114.069895,22.540618",BX09906292,114.069895,22.540618
岗厦北地铁站14号口,"114.070890,22.539749",BX09906307,114.07089,22.539749
市民中心(地铁站),"114.060970,22.541834",BV10243488,114.06097,22.541834
市民中心地铁站D口,"114.060841,22.541107",BX09906755,114.060841,22.541107
岗厦北地铁站15号口,"114.070478,22.540553",BX09906302,114.070478,22.540553
岗厦北地铁站17号口,"114.070109,22.541080",BX09906294,114.070109,22.54108
福田地铁站15号口,"114.058514,22.540574",BX09906717,114.058514,22.540574
莲花西地铁站A口,"114.049774,22.547142",BX09906839,114.049774,22.547142
莲花西(地铁站),"114.050034,22.546668",BV10249997,114.050034,22.546668
莲花西地铁站B口,"114.049783,22.546311",BX09906840,114.049783,22.546311
景田地铁站C口,"114.044637,22.553232",BX09906379,114.044637,22.553232
景田地铁站D口,"114.044732,22.553693",BX09906374,114.044732,22.553693
景田地铁站B口,"114.044134,22.552734",BX09916132,114.044134,22.552734
福田地铁站21号口,"114.056548,22.544081",BX09906719,114.056548,22.544081
景田地铁站出入口,"114.044141,22.552946",BX09906377,114.044141,22.552946
景田地铁站B口,"114.043952,22.552996",BX09906378,114.043952,22.552996
福田地铁站22号口,"114.056046,22.543643",BX09906718,114.056046,22.543643
景田(地铁站),"114.043343,22.553419",BV10249926,114.043343,22.553419
福田地铁站20号口,"114.056447,22.543240",BX09906739,114.056447,22.54324
福田地铁站24号口,"114.055721,22.542263",BX09906716,114.055721,22.542263
福田地铁站23号口,"114.056000,22.542329",BX09906715,114.056,22.542329
福田地铁站25号口,"114.055662,22.541922",BX09906724,114.055662,22.541922
福田地铁站19号口,"114.056532,22.542394",BX09906710,114.056532,22.542394
福田地铁站18号口,"114.056548,22.541898",BX09906729,114.056548,22.541898
莲花村地铁站D口,"114.067212,22.549015",BX09906144,114.067212,22.549015
莲花村地铁站A1口,"114.067175,22.548406",BX09906145,114.067175,22.548406
莲花村(地铁站),"114.067853,22.548646",BV10249966,114.067853,22.548646
莲花村地铁站A2口,"114.067628,22.547887",BX09906142,114.067628,22.547887
莲花村地铁站E口,"114.067527,22.549601",BX09906143,114.067527,22.549601
莲花村地铁站C2口,"114.068070,22.549701",BX09906148,114.06807,22.549701
莲花村地铁站B1口,"114.068156,22.547923",BX09906146,114.068156,22.547923
莲花村地铁站C1口,"114.068460,22.548893",BX09906147,114.06846,22.548893
莲花村地铁站B2口,"114.068441,22.548463",BX09906141,114.068441,22.548463
少年宫地铁站B口,"114.061344,22.548357",BX09906491,114.061344,22.548357
少年宫地铁站A1口,"114.061371,22.546917",BX09906492,114.061371,22.546917
少年宫地铁站A2口,"114.061370,22.546580",BX09906485,114.06137,22.54658
少年宫地铁站F2口,"114.060695,22.548872",BX09906489,114.060695,22.548872
少年宫(地铁站),"114.060170,22.548627",BV10243648,114.06017,22.548627
少年宫地铁站C1口,"114.060623,22.548127",BX09906490,114.060623,22.548127
少年宫地铁站D口,"114.060649,22.547046",BX09906484,114.060649,22.547046
少年宫地铁站F1口,"114.060205,22.548872",BX09906488,114.060205,22.548872
少年宫地铁站C2口,"114.060621,22.547655",BX09906486,114.060621,22.547655
少年宫地铁站E口,"114.059442,22.548257",BX09906487,114.059442,22.548257
市民中心地铁站B口,"114.061603,22.542559",BX09906758,114.061603,22.542559
市民中心地铁站C口,"114.060848,22.542147",BX09906754,114.060848,22.542147
上梅林地铁站E口,"114.059574,22.569233",BX10021872,114.059574,22.569233
上梅林地铁站G口,"114.059607,22.568310",BX10021871,114.059607,22.56831
上梅林(地铁站),"114.059415,22.570459",BV10243815,114.059415,22.570459
上梅林地铁站C口,"114.059321,22.570119",BX10018442,114.059321,22.570119
上梅林地铁站D口,"114.059541,22.570119",BX10018441,114.059541,22.570119
上梅林地铁站B口,"114.059292,22.570798",BX10018444,114.059292,22.570798
上梅林地铁站A口,"114.059536,22.570800",BX10018443,114.059536,22.5708
上梅林地铁站L口,"114.060043,22.569629",BX10027911,114.060043,22.569629
上梅林地铁站K口,"114.060240,22.568630",BX10021935,114.06024,22.56863
上梅林地铁站J2口,"114.060673,22.568627",BX10021934,114.060673,22.568627
上梅林地铁站H口,"114.061202,22.568259",BX10021870,114.061202,22.568259
上梅林地铁站J1口,"114.061309,22.568607",BX10021869,114.061309,22.568607
梅村地铁站C2口,"114.053995,22.568271",BX10021846,114.053995,22.568271
梅村地铁站C1口,"114.053603,22.568110",BX10021844,114.053603,22.56811
梅村地铁站D口,"114.053385,22.568576",BX10021847,114.053385,22.568576
梅村(地铁站),"114.052423,22.568443",BV10447616,114.052423,22.568443
梅村地铁站E口,"114.052030,22.568709",BX10021843,114.05203,22.568709
凯丰(地铁站),"114.063621,22.568998",BV09117284,114.063621,22.568998
梅村地铁站A口,"114.051466,22.568113",BX10021845,114.051466,22.568113
孖岭地铁站E口,"114.065640,22.568264",BX09906154,114.06564,22.568264
莲花北地铁站A1口,"114.059551,22.561040",BX10018463,114.059551,22.56104
莲花北(地铁站),"114.059402,22.560538",BV10245550,114.059402,22.560538
莲花北地铁站B口,"114.059167,22.560755",BX10018464,114.059167,22.560755
孖岭地铁站F口,"114.066414,22.567553",BX09906157,114.066414,22.567553
孖岭地铁站D口,"114.066925,22.568825",BX09906155,114.066925,22.568825
孖岭(地铁站),"114.067778,22.568458",BV10447623,114.067778,22.568458
孖岭地铁站出入口,"114.066811,22.567286",BX09906160,114.066811,22.567286
孖岭地铁站出入口,"114.066921,22.566772",BX09906159,114.066921,22.566772
莲花北地铁站A2口,"114.059715,22.559906",BX10018465,114.059715,22.559906
孖岭地铁站出入口,"114.066894,22.566885",BX09906151,114.066894,22.566885
孖岭地铁站A2口,"114.067500,22.566613",BX09906158,114.0675,22.566613
孖岭地铁站B口,"114.067973,22.568344",BX09906152,114.067973,22.568344
孖岭地铁站C口,"114.068773,22.568626",BX09906153,114.068773,22.568626
北环中学(地铁站),"114.049610,22.562004",BV09117288,114.04961,22.562004
孖岭地铁站A1口,"114.068117,22.565406",BX09906156,114.068117,22.565406
翰岭(地铁站),"114.068894,22.574179",BV10793829,114.068894,22.574179
翰岭地铁站B口,"114.068432,22.574608",BX10029397,114.068432,22.574608
冬瓜岭地铁站C口,"114.067155,22.561369",BX09906400,114.067155,22.561369
冬瓜岭(地铁站),"114.067592,22.560437",BV10672438,114.067592,22.560437
冬瓜岭地铁站B口,"114.067929,22.561395",BX09906404,114.067929,22.561395
翰岭地铁站A2口,"114.069342,22.574262",BX10029396,114.069342,22.574262
翰岭地铁站A1口,"114.069642,22.574174",BX10029395,114.069642,22.574174
冬瓜岭地铁站D口,"114.067184,22.560151",BX09906397,114.067184,22.560151
冬瓜岭地铁站A口,"114.067965,22.560505",BX09906399,114.067965,22.560505
冬瓜岭地铁站F口,"114.067183,22.558894",BX09906402,114.067183,22.558894
冬瓜岭地铁站E口,"114.068001,22.558897",BX09906398,114.068001,22.558897
冬瓜岭地铁站G2口,"114.067185,22.558830",BX09906403,114.067185,22.55883
冬瓜岭地铁站G1口,"114.067196,22.558242",BX09906405,114.067196,22.558242
冬瓜岭地铁站出入口,"114.068272,22.557652",BX09906401,114.068272,22.557652
梅林关(地铁站),"114.053740,22.593666",BV10793830,114.05374,22.593666
梅林关地铁站A口,"114.054004,22.593748",BX10029386,114.054004,22.593748
梅林关地铁站B口,"114.052982,22.595412",BX10029385,114.052982,22.595412
梅林关地铁站E口,"114.055195,22.592048",BX09904997,114.055195,22.592048
雅宝地铁站E2口,"114.059384,22.602037",BX09906657,114.059384,22.602037
雅宝地铁站A1口,"114.060830,22.601886",BX09906653,114.06083,22.601886
雅宝地铁站E1口,"114.059619,22.602561",BX09906656,114.059619,22.602561
雅宝(地铁站),"114.060303,22.603439",BV10672445,114.060303,22.603439
民乐(地铁站),"114.048809,22.594144",BV10249983,114.048809,22.594144
民乐地铁站C口,"114.049013,22.594110",BX10018429,114.049013,22.59411
民乐地铁站A口,"114.048573,22.594646",BX10018428,114.048573,22.594646
雅宝地铁站C1口,"114.059905,22.604237",BX09906654,114.059905,22.604237
雅宝地铁站B口,"114.060668,22.604224",BX09906651,114.060668,22.604224
雅宝地铁站C2口,"114.060097,22.604798",BX09906655,114.060097,22.604798
民乐地铁站B口,"114.048259,22.594443",BX10018430,114.048259,22.594443
雅宝地铁站出入口,"114.059955,22.604588",BX09906652,114.059955,22.604588
横岭(地铁站),"114.046153,22.605818",BV09117289,114.046153,22.605818
五和地铁站F口,"114.060474,22.624470",BX09914592,114.060474,22.62447
五和地铁站G口,"114.060929,22.624479",BX09914591,114.060929,22.624479
五和地铁站H口,"114.060889,22.625278",BX09906323,114.060889,22.625278
五和地铁站E口,"114.060510,22.625200",BX09914590,114.06051,22.6252
五和地铁站A口,"114.060409,22.625928",BX09906319,114.060409,22.625928
五和地铁站B口,"114.060955,22.626176",BX09906317,114.060955,22.626176
五和(地铁站),"114.060681,22.626833",BV10249939,114.060681,22.626833
五和地铁站D口,"114.060063,22.627618",BX09906324,114.060063,22.627618
五和地铁站D2口,"114.060441,22.627272",BX09906322,114.060441,22.627272
五和地铁站D1口,"114.060309,22.627933",BX09906315,114.060309,22.627933
五和地铁站C口,"114.061053,22.628011",BX09906321,114.061053,22.628011
五和地铁站C1口,"114.060957,22.627810",BX09906316,114.060957,22.62781
五和地铁站C2口,"114.061140,22.627617",BX09906320,114.06114,22.627617
光雅园地铁站C口,"114.060684,22.617489",BX09906345,114.060684,22.617489
光雅园地铁站B口,"114.061110,22.617520",BX09906348,114.06111,22.61752
光雅园(地铁站),"114.060892,22.616397",BV10672441,114.060892,22.616397
光雅园地铁站D口,"114.060559,22.616265",BX09906349,114.060559,22.616265
光雅园地铁站A1口,"114.061159,22.615578",BX09906346,114.061159,22.615578
光雅园地铁站A2口,"114.060608,22.615401",BX09906347,114.060608,22.615401
坂田北地铁站A口,"114.062562,22.634343",BX09906865,114.062562,22.634343
南坑地铁站B口,"114.060949,22.611556",BX09906432,114.060949,22.611556
坂田地铁站A口,"114.070087,22.627086",BX10018657,114.070087,22.627086
南坑(地铁站),"114.060546,22.610894",BV10700463,114.060546,22.610894
坂田(地铁站),"114.070852,22.627483",BV10249938,114.070852,22.627483
坂田北(地铁站),"114.063369,22.634919",BV10672436,114.063369,22.634919
南坑地铁站C口,"114.060328,22.610941",BX09906433,114.060328,22.610941
坂田地铁站D口,"114.070406,22.628140",BX10018659,114.070406,22.62814
坂田地铁站出入口,"114.070142,22.628040",BX09916039,114.070142,22.62804
南坑地铁站A口,"114.061232,22.610340",BX09906434,114.061232,22.61034
坂田地铁站B口,"114.071517,22.627301",BX10018660,114.071517,22.627301
坂田地铁站C口,"114.071357,22.627895",BX10018658,114.071357,22.627895
坂田北地铁站B口,"114.063991,22.635548",BX09906866,114.063991,22.635548
