name,location,id,longitude,latitude
尚峻花园公交首末站(公交站),"114.014192,22.641696",BV11125809,114.014192,22.641696
简上村(公交站),"114.012272,22.631760",BV10248700,114.012272,22.63176
简上社区公园南(公交站),"114.009861,22.633003",BV11314287,114.009861,22.633003
简上村公交首末站(公交站),"114.009252,22.633090",BV09057304,114.009252,22.63309
民塘上塘路口(公交站),"114.019639,22.633234",BV11140329,114.019639,22.633234
民治综合车场(公交站),"114.008509,22.632275",BV09352098,114.008509,22.632275
仁合医院(公交站),"114.020987,22.634324",BV11321065,114.020987,22.634324
西头东苑(公交站),"114.020660,22.640556",BV10388068,114.02066,22.640556
东二市场(公交站),"114.021788,22.638377",BV10244322,114.021788,22.638377
西头新村(公交站),"114.019043,22.642535",BV11315233,114.019043,22.642535
龙华五幼(公交站),"114.020039,22.632010",BV11660549,114.020039,22.63201
新区大道和平路口(公交站),"114.007050,22.640176",BV09136835,114.00705,22.640176
龙胜地铁站(公交站),"114.012170,22.644482",BV10246435,114.01217,22.644482
和平实验小学(公交站),"114.007598,22.641892",BV11633637,114.007598,22.641892
部九窝(公交站),"114.005664,22.640547",BV10247800,114.005664,22.640547
开市客(公交站),"114.014746,22.628276",BV09315328,114.014746,22.628276
龙塘新村西(公交站),"114.014604,22.628125",BV10387991,114.014604,22.628125
大岭社区(公交站),"114.023111,22.635129",BV10431554,114.023111,22.635129
西头村(公交站),"114.022316,22.640681",BV10971462,114.022316,22.640681
龙塘新村(公交站),"114.018406,22.628711",BV10244325,114.018406,22.628711
上塘派出所南(公交站),"114.016584,22.645647",BV10801174,114.016584,22.645647
民塘人民路口(公交站),"114.023209,22.631536",BV10244335,114.023209,22.631536
融创智汇大厦(公交站),"114.020183,22.644913",BV11644817,114.020183,22.644913
龙华实验学校(公交站),"114.022548,22.629314",BV11314139,114.022548,22.629314
供电局龙华仓库(公交站),"114.023331,22.643093",BV11162162,114.023331,22.643093
龙华中学(公交站),"114.015034,22.655449",BV10729000,114.015034,22.655449
龙胜社区(公交站),"114.012060,22.655115",BV11305387,114.01206,22.655115
龙华第三小学(公交站),"114.012964,22.656806",BV09218969,114.012964,22.656806
龙华邮政局(公交站),"114.016306,22.656014",BV10247980,114.016306,22.656014
高峰学校(公交站),"114.011036,22.652587",BV10387803,114.011036,22.652587
上早新村(公交站),"114.009891,22.654989",BV10248087,114.009891,22.654989
龙华敬老院(公交站),"114.011682,22.658171",BV10338110,114.011682,22.658171
龙胜市场(公交站),"114.012337,22.651033",BV10243996,114.012337,22.651033
金庸阁(公交站),"114.018205,22.655227",BV10495825,114.018205,22.655227
牛地埔(公交站),"114.014640,22.659424",BV10244175,114.01464,22.659424
龙华公园(公交站),"114.018897,22.657059",BV10247994,114.018897,22.657059
羊龙新村(公交站),"114.008987,22.652800",BV10925500,114.008987,22.6528
龙胜村(公交站),"114.017852,22.650831",BV10244256,114.017852,22.650831
龙胜公园(公交站),"114.013715,22.649171",BV10243997,114.013715,22.649171
赤岭头村(公交站),"114.009917,22.650030",BV10246434,114.009917,22.65003
华润万家(公交站),"114.020221,22.652547",BV10382493,114.020221,22.652547
宝华路口(公交站),"114.020809,22.654733",BV09350723,114.020809,22.654733
龙胜新村(公交站),"114.014887,22.647695",BV11054390,114.014887,22.647695
龙华中心小学(公交站),"114.020896,22.657916",BV10858366,114.020896,22.657916
金龙华广场(公交站),"114.017279,22.661502",BV10243999,114.017279,22.661502
和平工业路口(公交站),"114.017168,22.647962",BV11109177,114.017168,22.647962
下早新村(公交站),"114.007617,22.659280",BV10847577,114.007617,22.65928
景龙新村(招呼站)(公交站),"114.022099,22.655572",BV09430167,114.022099,22.655572
龙胜地铁站北(公交站),"114.012137,22.646953",BV11633486,114.012137,22.646953
元芬地铁站(公交站),"114.005310,22.656220",BV11450513,114.00531,22.65622
三联山咀头(招呼站)(公交站),"114.022201,22.656262",BV09430166,114.022201,22.656262
龙华地铁站(公交站),"114.022479,22.651483",BV10245938,114.022479,22.651483
景华新村(公交站),"114.022818,22.653743",BV11102963,114.022818,22.653743
大浪交警中队(公交站),"114.019358,22.647509",BV10850095,114.019358,22.647509
元芬村(公交站),"114.005173,22.651160",BV10246433,114.005173,22.65116
上塘派出所(公交站),"114.014578,22.646204",BV10246198,114.014578,22.646204
龙华村(公交站),"114.005196,22.658952",BV10244249,114.005196,22.658952
郭吓村(公交站),"114.019589,22.662806",BV11633496,114.019589,22.662806
大信花园(公交站),"114.022266,22.649814",BV10247981,114.022266,22.649814
陶吓路口(公交站),"114.004887,22.649540",BV10919426,114.004887,22.64954
景乐市场(公交站),"114.023168,22.660825",BV10243697,114.023168,22.660825
三联路中(公交站),"114.023585,22.659184",BV10858365,114.023585,22.659184
陶吓居委会(公交站),"114.005238,22.648033",BV11372182,114.005238,22.648033
狮头岭居委会(公交站),"114.022385,22.662153",BV11321063,114.022385,22.662153
优品建筑(公交站),"114.023368,22.647448",BV10244330,114.023368,22.647448
宝龙新村(公交站),"114.014332,22.673372",BV11328481,114.014332,22.673372
墩背居委会(公交站),"114.014497,22.671693",BV11321064,114.014497,22.671693
墩背社区(公交站),"114.014497,22.671693",BV09158660,114.014497,22.671693
龙苑新村(公交站),"114.012026,22.673029",BV11427513,114.012026,22.673029
河背工业区(公交站),"114.016714,22.670451",BV10244001,114.016714,22.670451
浪口一区(公交站),"114.011589,22.675664",BV09352342,114.011589,22.675664
浪口村(公交站),"114.009874,22.677370",BV09218965,114.009874,22.67737
老围工业区(公交站),"114.018543,22.668002",BV10246157,114.018543,22.668002
浪口社康中心(公交站),"114.009414,22.677517",BV11321056,114.009414,22.677517
华悦路口(公交站),"114.008182,22.677303",BV10887628,114.008182,22.677303
浪口社区公园(公交站),"114.014426,22.679850",BV10996738,114.014426,22.67985
华联社区工作站(公交站),"114.019341,22.666597",BV11325358,114.019341,22.666597
兴强大厦(公交站),"114.005710,22.670623",BV11427512,114.00571,22.670623
刘屋围(公交站),"114.010110,22.680073",BV10978420,114.01011,22.680073
华韵路公交首末站(公交站),"114.019963,22.679077",BV09057299,114.019963,22.679077
龙马新村(公交站),"114.021059,22.678060",BV10996737,114.021059,22.67806
三联村口(公交站),"114.020666,22.666332",BV10246479,114.020666,22.666332
新城市花园(公交站),"114.020554,22.664759",BV10245844,114.020554,22.664759
大浪街道办西(公交站),"114.005369,22.679301",BV09218947,114.005369,22.679301
大浪街道办(公交站),"114.006280,22.680490",BV10837660,114.00628,22.68049
福瑞尔工业园(公交站),"114.005491,22.663891",BV10387811,114.005491,22.663891
观天沿河路口(公交站),"114.009527,22.685118",BV09083473,114.009527,22.685118
罗屋围村口(公交站),"114.008757,22.685027",BV10247997,114.008757,22.685027
黄麻埔工业区(临时站)(公交站),"114.006804,22.686510",BV11623452,114.006804,22.68651
观天美宝路口(公交站),"114.006630,22.686405",BV09083471,114.00663,22.686405
黄麻埔新村1(公交站),"114.005211,22.687110",BV09210757,114.005211,22.68711
警校龙华分校(公交站),"114.010031,22.682324",BV10874741,114.010031,22.682324
黄麻埔新村(公交站),"114.005869,22.684245",BV11441822,114.005869,22.684245
美宝工业区(公交站),"114.005907,22.682691",BV11540154,114.005907,22.682691
九龙山花园总站(公交站),"114.021975,22.710434",BV10614713,114.021975,22.710434
九龙山(公交站),"114.022599,22.711434",BV10907434,114.022599,22.711434
观澜大水坑综合车场(公交站),"114.023213,22.712858",BV09335607,114.023213,22.712858
新斜山社区公园(公交站),"114.012622,22.726450",BV11105132,114.012622,22.72645
晚晴苑养护院(公交站),"114.013138,22.728642",BV11472104,114.013138,22.728642
金工二路南(公交站),"114.012790,22.725302",BV09420451,114.01279,22.725302
三村路口(公交站),"114.011657,22.729560",BV11105133,114.011657,22.72956
九华山公寓(公交站),"114.011845,22.723335",BV09420452,114.011845,22.723335
二村市场(公交站),"114.008862,22.729024",BV11105139,114.008862,22.729024
金湖湾园区(公交站),"114.011804,22.732387",BV10246956,114.011804,22.732387
福城富士康(公交站),"114.009349,22.731690",BV11455619,114.009349,22.73169
深圳二外天桥(公交站),"114.020951,22.727441",BV11053696,114.020951,22.727441
龙澜学校(公交站),"114.019026,22.731500",BV11454360,114.019026,22.7315
大水坑社区(公交站),"114.007517,22.729054",BV11141641,114.007517,22.729054
福润路口(公交站),"114.018929,22.722660",BV09365984,114.018929,22.72266
华为九龙山工业园东(公交站),"114.018051,22.721399",BV09365985,114.018051,22.721399
深圳第二外国语学校(公交站),"114.021146,22.724154",BV10907435,114.021146,22.724154
大水坑一村(公交站),"114.006592,22.731949",BV10246953,114.006592,22.731949
桔岭新村(公交站),"114.023451,22.730091",BV11336411,114.023451,22.730091
龙澜福花路口(公交站),"114.021497,22.718533",BV11633729,114.021497,22.718533
东宝公园(公交站),"113.755651,22.735766",BV11504208,113.755651,22.735766
货站出港(公交站),"113.818033,22.618140",BV09088696,113.818033,22.61814
ITC(公交站),"113.818264,22.622739",BV11439127,113.818264,22.622739
深圳机场场站(公交站),"113.814028,22.618351",BV11439122,113.814028,22.618351
货站进港(公交站),"113.820988,22.612717",BV09088694,113.820988,22.612717
能源中心(公交站),"113.812945,22.618344",BV11649366,113.812945,22.618344
GTC(公交站),"113.814605,22.624063",BV11439126,113.814605,22.624063
机场地面交通中心西平台(公交站),"113.813038,22.622661",BV11088950,113.813038,22.622661
深圳宝安国际机场(公交站),"113.813128,22.622483",BV10820959,113.813128,22.622483
宝安国际机场(公交站),"113.813038,22.622661",BV10455017,113.813038,22.622661
深圳宝安机场(公交站),"113.813034,22.622669",BV10600629,113.813034,22.622669
深圳机场(公交站),"113.813067,22.623096",BV11555577,113.813067,22.623096
深圳机场乘车点(公交站),"113.813067,22.623095",BV09298821,113.813067,22.623095
机场地面交通中心西平台(新)(公交站),"113.812768,22.622979",BV09206298,113.812768,22.622979
机场新航站楼(公交站),"113.813001,22.623896",BV11209124,113.813001,22.623896
机场南货运站(公交站),"113.826349,22.610853",BV09322990,113.826349,22.610853
机场南路天桥(公交站),"113.829054,22.611740",BV11372424,113.829054,22.61174
象山科技园(公交站),"114.013086,22.749191",BV09328308,114.013086,22.749191
深雅五金塑料厂(公交站),"114.019323,22.743403",BV10547544,114.019323,22.743403
章阁市场(公交站),"114.019798,22.744940",BV10244341,114.019798,22.74494
塘前村(公交站),"114.021609,22.739787",BV10796307,114.021609,22.739787
章阁科技园(公交站),"114.023496,22.744579",BV10247806,114.023496,22.744579
蓝湾半岛(公交站),"114.038465,22.515638",BV10243851,114.038465,22.515638
金海湾花园(公交站),"114.034805,22.517500",BV10243680,114.034805,22.5175
华宝一号(招呼站)(公交站),"114.041029,22.506697",BV11563952,114.041029,22.506697
沙嘴(公交站),"114.034482,22.518529",BV10243533,114.034482,22.518529
市花香樟路口(招呼站)(公交站),"114.043105,22.508048",BV11563951,114.043105,22.508048
上沙村2(公交站),"114.034773,22.525101",BV10843481,114.034773,22.525101
上沙村(公交站),"114.035356,22.524622",BV10243535,114.035356,22.524622
福田体育公园(公交站),"114.037930,22.527116",BV10245465,114.03793,22.527116
上沙村1(公交站),"114.036006,22.524468",BV10845787,114.036006,22.524468
上沙(公交站),"114.028136,22.529373",BV11274068,114.028136,22.529373
上沙地铁站D出口(公交站),"114.036907,22.524305",BV09123685,114.036907,22.524305
沙嘴路口(公交站),"114.038626,22.525067",BV10245562,114.038626,22.525067
天安数码城西(招呼站)(公交站),"114.028702,22.532348",BV09250286,114.028702,22.532348
下沙1(公交站),"114.026861,22.529512",BV11689162,114.026861,22.529512
天安数码城(公交站),"114.029079,22.533276",BV10243536,114.029079,22.533276
红岭实验学校(招呼站)(公交站),"114.040276,22.525371",BV09123684,114.040276,22.525371
下沙(公交站),"114.024956,22.528916",BV11652095,114.024956,22.528916
福田下沙(公交站),"114.024956,22.528916",BV09396511,114.024956,22.528916
祥祺大厦(招呼站)(公交站),"114.041504,22.526567",BV09123683,114.041504,22.526567
新洲中学(公交站),"114.041197,22.524864",BV10248567,114.041197,22.524864
金地花园(公交站),"114.035925,22.520521",BV10243534,114.035925,22.520521
泰然九路(公交站),"114.024879,22.530796",BV10245561,114.024879,22.530796
下沙2(公交站),"114.024140,22.528740",BV11559811,114.02414,22.52874
沙头街道办(公交站),"114.042524,22.528571",BV10248032,114.042524,22.528571
福荣上下沙路口(公交站),"114.028957,22.520786",BV11633477,114.028957,22.520786
深南香蜜立交2(公交站),"114.030778,22.536783",BV10382782,114.030778,22.536783
金地一路(公交站),"114.037864,22.520214",BV10383256,114.037864,22.520214
金域蓝湾(公交站),"114.026100,22.522253",BV10243531,114.0261,22.522253
沙尾(公交站),"114.040596,22.521793",BV10243679,114.040596,22.521793
泰然六路(招呼站)(公交站),"114.023724,22.531472",BV09250287,114.023724,22.531472
车公庙(公交站),"114.025781,22.535933",BV11687343,114.025781,22.535933
车公庙地铁站(公交站),"114.025893,22.535950",BV09419503,114.025893,22.53595
招商银行大厦1(公交站),"114.025620,22.535908",BV10382721,114.02562,22.535908
喜年中心(公交站),"114.024244,22.534091",BV10245560,114.024244,22.534091
车公庙地铁站B口(公交站),"114.025345,22.536369",BV09419579,114.025345,22.536369
沙尾村(公交站),"114.040486,22.519490",BV09351931,114.040486,22.51949
招商银行大厦2(公交站),"114.024331,22.536199",BV10387613,114.024331,22.536199
招商银行大厦3(公交站),"114.024262,22.536186",BV10382787,114.024262,22.536186
香蜜湖天桥(公交站),"114.031153,22.542795",BV10577433,114.031153,22.542795
水榭花都(公交站),"114.038448,22.545155",BV10243810,114.038448,22.545155
龙塘(公交站),"114.038766,22.549720",BV10242820,114.038766,22.54972
香蜜二村(公交站),"114.039831,22.544019",BV10242819,114.039831,22.544019
市政大厦2(公交站),"114.040317,22.545503",BV10388001,114.040317,22.545503
宏浩花园(公交站),"114.037866,22.551333",BV10242821,114.037866,22.551333
景田沃尔玛(公交站),"114.032363,22.553527",BV10243836,114.032363,22.553527
特发小区(公交站),"114.029566,22.552917",BV10243835,114.029566,22.552917
香蜜红荔立交(公交站),"114.027626,22.540484",BV10245563,114.027626,22.540484
香梅深南路口(公交站),"114.040307,22.541701",BV10242818,114.040307,22.541701
市委党校(公交站),"114.024734,22.546885",BV10246568,114.024734,22.546885
天健天骄南苑公交首末站(公交站),"114.041274,22.550327",BV11535431,114.041274,22.550327
市政大厦(公交站),"114.042305,22.546176",BV10243537,114.042305,22.546176
香蜜湖总站(公交站),"114.028129,22.539578",BV10246567,114.028129,22.539578
福田外语学校东(公交站),"114.035301,22.554664",BV10243561,114.035301,22.554664
深南香蜜立交1(公交站),"114.031998,22.537494",BV10402235,114.031998,22.537494
市政大厦1(公交站),"114.042689,22.546149",BV10388256,114.042689,22.546149
香蜜湖地铁站2(公交站),"114.037978,22.538549",BV09218912,114.037978,22.538549
福田外语学校景秀校区(公交站),"114.040736,22.552616",BV09218906,114.040736,22.552616
香蜜湖地铁站1(公交站),"114.039120,22.538747",BV09218913,114.03912,22.538747
香蜜湖地铁站(公交站),"114.039679,22.538312",BV09431271,114.039679,22.538312
临时站(公交站),"114.039705,22.538313",BV09391439,114.039705,22.538313
香蜜湖(公交站),"114.040478,22.538446",BV10405492,114.040478,22.538446
监控中心(公交站),"114.042557,22.554575",BV10818386,114.042557,22.554575
梅山苑(公交站),"114.034653,22.564950",BV10242826,114.034653,22.56495
梅山中学(公交站),"114.032545,22.565636",BV10449976,114.032545,22.565636
福田农批市场西(招呼站)(公交站),"114.034646,22.563150",BV11637992,114.034646,22.56315
颂德花园公交总站(公交站),"114.034172,22.561161",BV10706552,114.034172,22.561161
福田农批市场北(招呼站)(公交站),"114.037079,22.564145",BV11637991,114.037079,22.564145
高达苑(公交站),"114.035699,22.561156",BV10242824,114.035699,22.561156
梅林一村总站(公交站),"114.037849,22.564077",BV10245707,114.037849,22.564077
下梅林一街(公交站),"114.032741,22.560380",BV10242823,114.032741,22.56038
福田农批市场(公交站),"114.038134,22.562948",BV10242825,114.038134,22.562948
梅景地铁站C口(招呼站)(公交站),"114.038037,22.562179",BV11632022,114.038037,22.562179
广中医深圳医院(公交站),"114.036259,22.559625",BV10968097,114.036259,22.559625
梅林一村西南门(招呼站)(公交站),"114.038934,22.564487",BV11634105,114.038934,22.564487
福田农批市场总站(公交站),"114.038380,22.561450",BV10598542,114.03838,22.56145
梅林文体中心(公交站),"114.037788,22.568343",BV11501282,114.037788,22.568343
梅林一村小区(招呼站)(公交站),"114.039006,22.566746",BV11626406,114.039006,22.566746
深圳石油大厦(公交站),"114.036700,22.558788",BV10243949,114.0367,22.558788
北环香梅北天桥(公交站),"114.031156,22.557849",BV10572252,114.031156,22.557849
下梅林市场2(公交站),"114.040990,22.564045",BV10382505,114.04099,22.564045
梅林一村(公交站),"114.041451,22.565477",BV10243483,114.041451,22.565477
紫薇阁总站(公交站),"114.038976,22.558247",BV10533919,114.038976,22.558247
景蜜村(公交站),"114.038025,22.557474",BV10243562,114.038025,22.557474
下梅林市场(公交站),"114.042595,22.563038",BV10243485,114.042595,22.563038
福田外语学校西(公交站),"114.031875,22.555820",BV10242822,114.031875,22.55582
景田北(公交站),"114.039870,22.557062",BV10607522,114.03987,22.557062
深圳中学梅香学校北(招呼站)(公交站),"114.042506,22.568331",BV09363029,114.042506,22.568331
下梅林文体公园(公交站),"114.042960,22.567747",BV10248659,114.04296,22.567747
梅林公园(公交站),"114.042854,22.569468",BV10248660,114.042854,22.569468
山水居(公交站),"114.042785,22.571398",BV10248657,114.042785,22.571398
龙悦居三期(公交站),"114.033355,22.601879",BV10555202,114.033355,22.601879
龙悦居(公交站),"114.032047,22.602722",BV10383144,114.032047,22.602722
龙悦居公交首末站(公交站),"114.030644,22.602528",BV09057316,114.030644,22.602528
龙悦居总站(公交站),"114.030099,22.601569",BV11347053,114.030099,22.601569
新彩苑社康(公交站),"114.035291,22.603650",BV09088819,114.035291,22.60365
新龙大厦公交首末站(公交站),"114.036467,22.602765",BV11526913,114.036467,22.602765
致远南路(公交站),"114.030410,22.602954",BV10556266,114.03041,22.602954
逸秀新村(公交站),"114.036345,22.597804",BV10555203,114.036345,22.597804
龙悦居四期(公交站),"114.030703,22.604084",BV10433421,114.030703,22.604084
逸秀新村天桥(公交站),"114.038431,22.600554",BV09032570,114.038431,22.600554
水榭山(公交站),"114.031545,22.595938",BV10249727,114.031545,22.595938
龙悦居二期(公交站),"114.028862,22.602911",BV10832498,114.028862,22.602911
营救文化名人旧址(公交站),"114.035695,22.605435",BV10968543,114.035695,22.605435
玉龙路天桥(公交站),"114.027886,22.602739",BV11144973,114.027886,22.602739
白石龙幼儿园(公交站),"114.037600,22.605294",BV11163030,114.0376,22.605294
白石龙音乐公园北(公交站),"114.040060,22.598881",BV11062210,114.04006,22.598881
白石龙村(公交站),"114.039900,22.603664",BV10246187,114.0399,22.603664
白石龙地铁站西(公交站),"114.040936,22.600941",BV10974853,114.040936,22.600941
民治南园公园(公交站),"114.035333,22.607809",BV10839847,114.035333,22.607809
白石龙地铁站(公交站),"114.042426,22.601367",BV10247841,114.042426,22.601367
白石龙音乐公园(公交站),"114.041502,22.595469",BV11317878,114.041502,22.595469
白石龙下一区(公交站),"114.039757,22.607609",BV10968317,114.039757,22.607609
汇龙苑(公交站),"114.042948,22.603906",BV10247830,114.042948,22.603906
深圳北汽车站(公交站),"114.026123,22.607868",BV10388140,114.026123,22.607868
深圳北站西广场公交场站(公交站),"114.026283,22.608294",BV11142041,114.026283,22.608294
石龙路口(公交站),"114.042953,22.605656",BV10245934,114.042953,22.605656
深圳北站(公交站),"114.025796,22.608443",BV10244304,114.025796,22.608443
民丰天桥(公交站),"114.039963,22.609266",BV09083304,114.039963,22.609266
深圳北汽车客运站(公交站),"114.026520,22.609526",BV11520494,114.02652,22.609526
铁路桥(公交站),"114.034124,22.617108",BV10246191,114.034124,22.617108
民治股份商业中心公交首末站(公交站),"114.030421,22.618334",BV09113354,114.030421,22.618334
民治文体中心(公交站),"114.034897,22.621161",BV09218986,114.034897,22.621161
东泉新村(公交站),"114.032555,22.621874",BV10246192,114.032555,22.621874
南贤广场(公交站),"114.031098,22.620958",BV10247837,114.031098,22.620958
彩悦大厦(公交站),"114.033409,22.615248",BV10891151,114.033409,22.615248
龙华绿廊公园(公交站),"114.030065,22.616398",BV10974861,114.030065,22.616398
鸿荣源博誉府公交首末站(公交站),"114.035093,22.622157",BV09453415,114.035093,22.622157
高级中学北校区(公交站),"114.029262,22.620104",BV11042483,114.029262,22.620104
民兴路口(公交站),"114.031780,22.623720",BV10246193,114.03178,22.62372
塘水围村(公交站),"114.038325,22.622010",BV10247850,114.038325,22.62201
沙元埔(公交站),"114.039916,22.621034",BV10243657,114.039916,22.621034
南源新村(公交站),"114.029006,22.624045",BV10249476,114.029006,22.624045
深圳北站交通枢纽公交场站(公交站),"114.029230,22.612563",BV10387981,114.02923,22.612563
东边(公交站),"114.038937,22.624002",BV10243653,114.038937,22.624002
东边2(公交站),"114.038872,22.623867",BV11054031,114.038872,22.623867
深圳北站东广场(公交站),"114.033318,22.611217",BV10338113,114.033318,22.611217
北站东广场临时公交首末站(公交站),"114.029207,22.612550",BV09075995,114.029207,22.61255
塘水围二区(公交站),"114.034927,22.625469",BV11676742,114.034927,22.625469
樟坑村口(公交站),"114.039066,22.613099",BV10247833,114.039066,22.613099
深圳北站交通枢纽公交场站(公交乘车区12号站台)(公交站),"114.030017,22.611581",BV09340600,114.030017,22.611581
玉龙民塘路口(公交站),"114.036226,22.611274",BV11320215,114.036226,22.611274
东边1(公交站),"114.038394,22.625314",BV11054103,114.038394,22.625314
民治地铁站(公交站),"114.041784,22.615252",BV11452849,114.041784,22.615252
红山六九七九公交首末站(公交站),"114.024810,22.620687",BV11638306,114.02481,22.620687
樟坑三区(公交站),"114.041115,22.614150",BV10243925,114.041115,22.61415
水尾(公交站),"114.037956,22.626545",BV10243690,114.037956,22.626545
民宝路中(公交站),"114.024112,22.619022",BV10780058,114.024112,22.619022
水榭春天(公交站),"114.028123,22.626024",BV10243927,114.028123,22.626024
樟坑(公交站),"114.038733,22.610458",BV10246190,114.038733,22.610458
水榭春天中(公交站),"114.025824,22.627004",BV10910983,114.025824,22.627004
北站留仙大道桥(公交站),"114.024240,22.610381",BV11650350,114.02424,22.610381
潜龙学校(公交站),"114.042431,22.610252",BV10797268,114.042431,22.610252
北站西广场应急停车场(公交站),"114.025057,22.609586",BV09056961,114.025057,22.609586
龙华税务局(公交站),"114.030476,22.635960",BV11633789,114.030476,22.63596
风和日丽(公交站),"114.031481,22.639486",BV10244251,114.031481,22.639486
万众城(公交站),"114.037359,22.637178",BV10507658,114.037359,22.637178
牛栏前(公交站),"114.036941,22.634719",BV10243663,114.036941,22.634719
苹果园(公交站),"114.029154,22.638160",BV10247847,114.029154,22.63816
牛栏前学校(公交站),"114.034221,22.632251",BV10325926,114.034221,22.632251
展滔科技大厦(公交站),"114.035432,22.641074",BV11318232,114.035432,22.641074
德逸公园(公交站),"114.029614,22.632513",BV11314716,114.029614,22.632513
锦绣江南(公交站),"114.027785,22.633804",BV10246196,114.027785,22.633804
锦绣江南西(公交站),"114.026520,22.636492",BV10244280,114.02652,22.636492
银泉花园(公交站),"114.027434,22.639497",BV10244281,114.027434,22.639497
锦绣江南西2(公交站),"114.026783,22.637138",BV10693743,114.026783,22.637138
龙华第二实验学校(公交站),"114.033752,22.643087",BV11108350,114.033752,22.643087
锦绣江南西1(公交站),"114.026405,22.635915",BV10695572,114.026405,22.635915
丰润居委会(公交站),"114.028245,22.641753",BV10244282,114.028245,22.641753
世纪春城(公交站),"114.030298,22.630125",BV10246194,114.030298,22.630125
松和小学(公交站),"114.039370,22.641628",BV10246470,114.03937,22.641628
民治东二村(公交站),"114.025929,22.638958",BV09089055,114.025929,22.638958
松和新村(公交站),"114.041031,22.639557",BV11322289,114.041031,22.639557
龙华壹方城(公交站),"114.029409,22.643502",BV11633777,114.029409,22.643502
壹方天地D区(招呼站)(公交站),"114.032727,22.644375",BV09024978,114.032727,22.644375
沙吓(公交站),"114.037266,22.629054",BV10243655,114.037266,22.629054
金地梅陇镇南(公交站),"114.032365,22.628578",BV10247849,114.032365,22.628578
松仔园(公交站),"114.025160,22.632477",BV10244279,114.02516,22.632477
尚云花园公交首末站(公交站),"114.027816,22.643514",BV09453414,114.027816,22.643514
壹成中心一区公交首末站(公交站),"114.034645,22.645529",BV09057298,114.034645,22.645529
龙华壹方城西(公交站),"114.028523,22.644668",BV11633639,114.028523,22.644668
龙华壹方城东(招呼站)(公交站),"114.030405,22.645241",BV09106886,114.030405,22.645241
万众城家居广场(公交站),"114.041464,22.630646",BV10246588,114.041464,22.630646
民治中学南(公交站),"114.029130,22.627984",BV10862836,114.02913,22.627984
中梅路公交首末站(公交站),"114.028045,22.628287",BV11322614,114.028045,22.628287
松和社区工作站北(公交站),"114.038620,22.645382",BV09347761,114.03862,22.645382
上塘路口(公交站),"114.024822,22.643385",BV10243688,114.024822,22.643385
大岭社康中心(公交站),"114.026590,22.628511",BV09348024,114.02659,22.628511
景龙中环龙雷路口(公交站),"114.024127,22.645096",BV10247977,114.024127,22.645096
龙华人民医院(公交站),"114.033511,22.655148",BV10245846,114.033511,22.655148
龙华文化广场(公交站),"114.036120,22.655890",BV10245848,114.03612,22.65589
龙华环保所(公交站),"114.033329,22.658307",BV10246014,114.033329,22.658307
大润发(公交站),"114.030891,22.657682",BV10244287,114.030891,22.657682
龙华创新实验学校(公交站),"114.030980,22.651527",BV09218977,114.03098,22.651527
金侨花园(公交站),"114.028610,22.654263",BV10246429,114.02861,22.654263
山咀头(公交站),"114.028442,22.655920",BV10243698,114.028442,22.65592
文化广场西(公交站),"114.037591,22.657652",BV10804836,114.037591,22.657652
龙和苑(公交站),"114.033477,22.659583",BV09219005,114.033477,22.659583
华盛珑悦花园公交首末站(公交站),"114.030805,22.650443",BV09079812,114.030805,22.650443
共和新村(公交站),"114.039376,22.653046",BV10245849,114.039376,22.653046
华侨苑(公交站),"114.028067,22.651043",BV10245845,114.028067,22.651043
龙华广场公交首末站(公交站),"114.040158,22.656024",BV09057302,114.040158,22.656024
集瑞二区(公交站),"114.034212,22.648028",BV11041474,114.034212,22.648028
壹城时尚花园公交首末站(公交站),"114.028664,22.649987",BV09453413,114.028664,22.649987
深圳书城龙华城(公交站),"114.040897,22.656645",BV11633810,114.040897,22.656645
壹成中心九区公交首末站(公交站),"114.029164,22.648654",BV09057296,114.029164,22.648654
和丰大厦(公交站),"114.040306,22.650995",BV10536760,114.040306,22.650995
龙华文化广场东(公交站),"114.041319,22.653872",BV09218957,114.041319,22.653872
弓村(公交站),"114.025500,22.657784",BV10243687,114.0255,22.657784
幸福城三期(公交站),"114.040144,22.659171",BV10804837,114.040144,22.659171
美丽365花园(公交站),"114.029967,22.662049",BV10244320,114.029967,22.662049
鸿尚路西(公交站),"114.027551,22.647938",BV11452229,114.027551,22.647938
壹成中心七区(招呼站)(公交站),"114.030065,22.647030",BV09079810,114.030065,22.64703
华富市场(公交站),"114.024878,22.651235",BV10507663,114.024878,22.651235
壹方天地B区(招呼站)(公交站),"114.030067,22.646874",BV09024977,114.030067,22.646874
共和斜岭(公交站),"114.037584,22.646670",BV10562916,114.037584,22.64667
瓦窑排(公交站),"114.042465,22.650454",BV10245850,114.042465,22.650454
璞誉府(招呼站)(公交站),"114.030896,22.645907",BV09079817,114.030896,22.645907
弓村北门(公交站),"114.025464,22.660386",BV10247783,114.025464,22.660386
365花园西门(公交站),"114.029979,22.663585",BV10405584,114.029979,22.663585
龙华电信大厦(公交站),"114.025272,22.648993",BV10244321,114.025272,22.648993
深圳艺术高中(公交站),"114.043048,22.648577",BV11633495,114.043048,22.648577
南航基地(公交站),"113.826965,22.636957",BV10249538,113.826965,22.636957
国内货运村(公交站),"113.824310,22.641830",BV10249537,113.82431,22.64183
